Fecha,Nombre Equipo,co,co2,pm10,pm2_5,pm5,Humedad Relativa,Temperatura
08/05/2023 01:28:51 AM,AirQualityUnit01,18,514,9,7,2,67.2,12.3
08/05/2023 01:30:57 AM,AirQualityUnit01,19,512,10,7,4,0,0
08/05/2023 01:33:02 AM,AirQualityUnit01,20,513,5,5,3,67.5,12.4
08/05/2023 01:35:08 AM,AirQualityUnit01,21,513,5,5,3,67.6,12.4
08/05/2023 01:37:12 AM,AirQualityUnit01,22,509,6,6,3,67.5,12.5
08/05/2023 01:41:19 AM,AirQualityUnit01,24,503,6,6,4,0,0
08/05/2023 01:47:30 AM,AirQualityUnit01,27,511,4,4,3,0,0
08/05/2023 01:49:33 AM,AirQualityUnit01,28,512,4,4,2,66.9,12.7
08/05/2023 01:51:38 AM,AirQualityUnit01,29,508,4,4,2,66.8,12.7
08/05/2023 01:53:43 AM,AirQualityUnit01,30,510,4,4,2,66.6,12.7
08/05/2023 01:58:00 AM,AirQualityUnit01,1,501,6,6,4,66.6,12.8
08/05/2023 02:02:08 AM,AirQualityUnit01,3,534,6,6,3,0,0
08/05/2023 02:04:14 AM,AirQualityUnit01,4,535,4,4,3,66.2,12.7
08/05/2023 02:06:19 AM,AirQualityUnit01,5,531,7,6,4,66.3,12.7
08/05/2023 02:08:26 AM,AirQualityUnit01,6,525,7,7,4,66.2,12.6
08/05/2023 07:27:27 AM,AirQualityUnit01,4,552,17,16,8,0,0
08/05/2023 07:29:32 AM,AirQualityUnit01,5,547,17,15,9,72,12.3
08/05/2023 07:31:37 AM,AirQualityUnit01,6,534,13,13,7,71.7,12.4
08/05/2023 07:33:42 AM,AirQualityUnit01,7,536,20,17,10,71.3,12.6
08/05/2023 07:35:48 AM,AirQualityUnit01,8,535,19,18,10,0,0
08/05/2023 07:37:53 AM,AirQualityUnit01,9,531,26,23,15,70.6,12.9
08/05/2023 07:42:00 AM,AirQualityUnit01,11,540,23,20,13,69.9,13.3
08/05/2023 07:44:03 AM,AirQualityUnit01,12,534,23,16,10,69.6,13.5
08/05/2023 07:48:12 AM,AirQualityUnit01,14,526,27,19,11,68.8,13.8
08/05/2023 07:50:15 AM,AirQualityUnit01,15,534,17,16,10,68.3,13.9
08/05/2023 07:52:20 AM,AirQualityUnit01,16,538,17,16,10,67.9,14
08/05/2023 07:56:28 AM,AirQualityUnit01,18,535,22,18,12,67.2,14.2
08/05/2023 07:58:32 AM,AirQualityUnit01,19,531,22,18,12,66.7,14.3
08/05/2023 08:00:37 AM,AirQualityUnit01,20,531,23,16,10,66.3,14.3
08/05/2023 08:02:43 AM,AirQualityUnit01,21,535,18,16,10,66.1,14.4
08/05/2023 08:06:50 AM,AirQualityUnit01,23,524,19,18,9,66,14.6
08/05/2023 08:08:57 AM,AirQualityUnit01,24,521,26,19,10,65.8,14.8
08/05/2023 08:11:01 AM,AirQualityUnit01,25,515,26,19,10,65.5,14.9
08/05/2023 08:19:11 AM,AirQualityUnit01,29,525,26,20,13,64.2,15.4
08/05/2023 08:21:16 AM,AirQualityUnit01,30,515,21,21,15,63.9,15.5
08/05/2023 08:25:34 AM,AirQualityUnit01,1,513,26,22,12,63.4,15.7
08/05/2023 08:27:39 AM,AirQualityUnit01,2,516,19,18,11,63.2,15.9
08/05/2023 08:29:44 AM,AirQualityUnit01,3,511,20,20,12,62.9,16.1
08/05/2023 08:31:48 AM,AirQualityUnit01,4,496,18,17,10,62.5,16.3
08/05/2023 08:33:52 AM,AirQualityUnit01,5,506,25,17,9,62,16.4
08/05/2023 08:35:57 AM,AirQualityUnit01,6,503,22,16,10,61.6,16.5
08/05/2023 08:40:05 AM,AirQualityUnit01,8,517,26,22,11,61.2,16.7
08/05/2023 08:42:09 AM,AirQualityUnit01,9,516,18,18,12,60.9,16.8
08/05/2023 08:48:18 AM,AirQualityUnit01,12,466,17,11,6,59.7,17
08/05/2023 08:50:29 AM,AirQualityUnit01,13,453,7,7,5,59.1,17.1
08/05/2023 08:52:30 AM,AirQualityUnit01,14,457,7,7,5,58.7,17.2
08/05/2023 08:54:35 AM,AirQualityUnit01,15,459,18,10,5,58.5,17.4
08/05/2023 08:56:41 AM,AirQualityUnit01,16,479,18,10,5,58.4,17.6
08/05/2023 09:04:51 AM,AirQualityUnit01,20,462,18,10,5,56.2,18.2
08/05/2023 09:10:59 AM,AirQualityUnit01,23,451,12,6,4,54.5,18.5
08/05/2023 09:15:05 AM,AirQualityUnit01,25,442,4,4,3,53.8,18.7
08/05/2023 09:17:12 AM,AirQualityUnit01,26,421,6,6,3,53.5,18.8
08/05/2023 09:19:17 AM,AirQualityUnit01,27,429,6,6,3,53,18.8
08/05/2023 09:23:25 AM,AirQualityUnit01,29,440,4,4,2,0,0
08/05/2023 09:29:49 AM,AirQualityUnit01,1,454,2,2,1,52.2,19.1
08/05/2023 09:33:58 AM,AirQualityUnit01,3,447,6,5,4,52.2,19.1
08/05/2023 09:38:09 AM,AirQualityUnit01,5,433,4,4,2,0,0
08/05/2023 09:40:15 AM,AirQualityUnit01,6,439,5,5,1,51.1,19.3
08/05/2023 09:46:24 AM,AirQualityUnit01,9,447,7,6,3,0,0
08/05/2023 09:48:30 AM,AirQualityUnit01,10,456,6,4,2,49.7,19.4
08/05/2023 09:50:35 AM,AirQualityUnit01,11,460,4,4,2,50.3,19.4
08/05/2023 09:52:40 AM,AirQualityUnit01,12,450,5,5,3,50.4,19.4
08/05/2023 09:58:48 AM,AirQualityUnit01,15,437,9,7,4,50,19.6
08/05/2023 10:04:59 AM,AirQualityUnit01,18,421,3,3,2,49.9,19.8
08/05/2023 10:07:04 AM,AirQualityUnit01,19,439,4,4,2,49.9,19.8
08/05/2023 10:09:11 AM,AirQualityUnit01,20,445,5,5,3,0,0
08/05/2023 10:13:18 AM,AirQualityUnit01,22,427,3,2,1,48.9,19.8
08/05/2023 10:15:25 AM,AirQualityUnit01,23,424,4,3,2,48.6,19.9
08/05/2023 10:17:28 AM,AirQualityUnit01,24,429,5,5,2,48.5,19.9
08/05/2023 10:19:34 AM,AirQualityUnit01,25,431,3,3,1,48.5,20
08/05/2023 10:25:45 AM,AirQualityUnit01,28,443,3,3,1,48.9,20.3
08/05/2023 10:27:53 AM,AirQualityUnit01,29,436,4,4,2,48.8,20.5
08/05/2023 10:36:16 AM,AirQualityUnit01,2,453,3,3,2,46.9,20.8
08/05/2023 10:42:28 AM,AirQualityUnit01,5,425,3,3,2,45.1,20.8
08/05/2023 10:44:34 AM,AirQualityUnit01,6,422,3,3,2,0,0
08/05/2023 10:46:40 AM,AirQualityUnit01,7,431,5,5,3,45.8,20.7
08/05/2023 10:50:50 AM,AirQualityUnit01,9,436,4,3,2,45.3,20.6
08/05/2023 10:54:56 AM,AirQualityUnit01,11,419,1,1,0,45.4,20.7
08/05/2023 10:57:01 AM,AirQualityUnit01,12,425,2,2,1,45.3,20.8
08/05/2023 11:03:09 AM,AirQualityUnit01,15,430,1,0,0,45.5,21.1
08/05/2023 11:05:17 AM,AirQualityUnit01,16,431,3,3,0,0,0
08/05/2023 11:09:22 AM,AirQualityUnit01,18,451,2,1,0,44.8,21.1
08/05/2023 11:11:29 AM,AirQualityUnit01,19,421,0,0,0,0,0
08/05/2023 11:19:52 AM,AirQualityUnit01,23,427,1,1,1,43.1,21.2
08/05/2023 11:21:57 AM,AirQualityUnit01,24,435,1,1,1,43.8,21.2
08/05/2023 11:26:04 AM,AirQualityUnit01,26,429,0,0,0,44.1,21.3
08/05/2023 11:30:10 AM,AirQualityUnit01,28,435,2,2,1,44.3,21.4
08/05/2023 11:32:15 AM,AirQualityUnit01,29,424,5,4,2,44.4,21.4
08/05/2023 11:34:22 AM,AirQualityUnit01,30,433,5,4,2,44.3,21.5
08/05/2023 11:40:41 AM,AirQualityUnit01,2,451,3,3,2,43.1,22.1
08/05/2023 11:42:47 AM,AirQualityUnit01,3,433,3,3,1,42.9,22.6
08/05/2023 11:44:53 AM,AirQualityUnit01,4,422,5,5,4,42.5,23
08/05/2023 11:46:58 AM,AirQualityUnit01,5,406,1,1,0,42.2,23.4
08/05/2023 11:49:03 AM,AirQualityUnit01,6,421,2,1,0,41.7,24
08/05/2023 11:51:09 AM,AirQualityUnit01,7,416,3,3,2,40.5,24.5
08/05/2023 11:53:14 AM,AirQualityUnit01,8,409,6,5,3,39.1,25
08/05/2023 11:57:27 AM,AirQualityUnit01,10,407,3,2,2,37.8,25.5
08/05/2023 12:03:40 PM,AirQualityUnit01,13,432,0,0,0,38.1,25.2
08/05/2023 12:07:47 PM,AirQualityUnit01,15,418,2,1,0,37.2,25.1
08/05/2023 12:11:53 PM,AirQualityUnit01,17,445,2,2,1,36.7,24.8
08/05/2023 12:13:58 PM,AirQualityUnit01,18,428,4,3,2,36.9,24.6
08/05/2023 12:16:03 PM,AirQualityUnit01,19,423,3,3,1,37.1,24.2
08/05/2023 12:18:09 PM,AirQualityUnit01,20,416,3,3,1,37.5,24.1
08/05/2023 12:22:14 PM,AirQualityUnit01,22,409,5,5,2,38.9,24.8
08/05/2023 12:24:20 PM,AirQualityUnit01,23,409,5,5,2,38.9,25.1
08/05/2023 12:28:27 PM,AirQualityUnit01,25,438,4,3,2,38.5,24.7
08/05/2023 12:32:36 PM,AirQualityUnit01,27,436,9,3,2,38.6,24.3
08/05/2023 12:38:44 PM,AirQualityUnit01,30,422,1,1,0,0,0
08/05/2023 12:43:02 PM,AirQualityUnit01,1,427,2,2,1,40.8,23.1
08/05/2023 12:49:11 PM,AirQualityUnit01,4,422,2,2,1,41,22.8
08/05/2023 12:51:18 PM,AirQualityUnit01,5,416,3,3,1,41.2,22.7
08/05/2023 12:53:32 PM,AirQualityUnit01,6,411,2,2,0,41.4,22.7
08/05/2023 12:55:27 PM,AirQualityUnit01,7,421,3,2,2,41.4,22.7
08/05/2023 12:57:32 PM,AirQualityUnit01,8,431,5,5,3,41.5,22.6
08/05/2023 12:59:38 PM,AirQualityUnit01,9,438,5,4,3,41.5,22.6
08/05/2023 01:01:44 PM,AirQualityUnit01,10,441,5,5,4,41.9,23
08/05/2023 01:03:49 PM,AirQualityUnit01,11,446,5,5,3,42.1,23.2
08/05/2023 01:07:59 PM,AirQualityUnit01,13,409,10,10,6,0,0
08/05/2023 01:12:06 PM,AirQualityUnit01,15,424,6,5,3,40.9,23.1
08/05/2023 01:14:10 PM,AirQualityUnit01,16,429,3,3,2,40.8,23
08/05/2023 01:20:21 PM,AirQualityUnit01,19,422,4,2,1,40.8,23.7
08/05/2023 01:26:28 PM,AirQualityUnit01,22,435,3,1,0,0,0
08/05/2023 01:30:35 PM,AirQualityUnit01,24,435,2,2,1,39.6,23.6
08/05/2023 01:32:45 PM,AirQualityUnit01,25,421,2,2,1,39.5,23.7
08/05/2023 01:34:50 PM,AirQualityUnit01,26,416,4,3,2,39.4,23.8
08/05/2023 01:36:56 PM,AirQualityUnit01,27,409,4,1,0,39,24
08/05/2023 01:38:59 PM,AirQualityUnit01,28,409,4,1,0,38.9,24.4
08/05/2023 01:43:07 PM,AirQualityUnit01,30,410,5,3,2,38.8,25
08/05/2023 01:47:23 PM,AirQualityUnit01,1,425,2,2,0,37.5,25.3
08/05/2023 01:49:28 PM,AirQualityUnit01,2,430,2,2,1,37.4,25.8
08/05/2023 01:53:47 PM,AirQualityUnit01,4,419,1,1,1,36.8,26.1
08/05/2023 01:55:53 PM,AirQualityUnit01,5,409,1,1,0,36,26.2
08/05/2023 01:57:58 PM,AirQualityUnit01,6,417,1,1,0,35.8,26.2
08/05/2023 02:06:06 PM,AirQualityUnit01,10,406,1,1,0,36.2,26.7
08/05/2023 02:10:12 PM,AirQualityUnit01,12,417,1,1,0,35.7,26.4
08/05/2023 02:18:23 PM,AirQualityUnit01,16,442,0,0,0,36.1,24.8
08/05/2023 02:20:30 PM,AirQualityUnit01,17,431,0,0,0,36.5,24.4
08/05/2023 02:22:34 PM,AirQualityUnit01,18,427,5,4,2,37.1,24.1
08/05/2023 02:24:39 PM,AirQualityUnit01,19,426,6,5,3,37.8,23.9
08/05/2023 02:28:46 PM,AirQualityUnit01,21,430,2,2,1,38.7,23.6
08/05/2023 02:30:52 PM,AirQualityUnit01,22,432,6,3,2,39.1,23.7
08/05/2023 02:32:57 PM,AirQualityUnit01,23,421,6,3,2,0,0
08/05/2023 02:35:02 PM,AirQualityUnit01,24,420,6,3,2,39.5,24.1
08/05/2023 02:37:07 PM,AirQualityUnit01,25,418,6,3,2,39.3,24.2
08/05/2023 02:39:18 PM,AirQualityUnit01,26,417,6,3,2,0,0
08/05/2023 02:41:13 PM,AirQualityUnit01,27,419,6,3,2,39.3,24.1
08/05/2023 02:51:33 PM,AirQualityUnit01,1,432,2,2,1,40.1,23.6
08/05/2023 02:53:37 PM,AirQualityUnit01,2,414,7,4,2,40,24.1
08/05/2023 02:55:43 PM,AirQualityUnit01,3,411,3,2,1,39.8,24.3
08/05/2023 03:02:14 PM,AirQualityUnit01,6,411,5,5,3,38.7,24.4
08/05/2023 03:04:19 PM,AirQualityUnit01,7,413,1,1,0,38.6,24.3
08/05/2023 03:06:24 PM,AirQualityUnit01,8,409,1,1,1,38.7,24.2
08/05/2023 03:08:30 PM,AirQualityUnit01,9,413,1,1,1,38.9,24.1
08/05/2023 03:12:37 PM,AirQualityUnit01,11,419,7,4,1,39,23.8
08/05/2023 03:18:45 PM,AirQualityUnit01,14,436,16,11,6,39.6,23.1
08/05/2023 03:20:51 PM,AirQualityUnit01,15,424,16,11,6,39.9,22.8
08/05/2023 03:22:56 PM,AirQualityUnit01,16,431,11,10,6,40.2,22.7
08/05/2023 03:25:00 PM,AirQualityUnit01,17,423,3,2,1,0,0
08/05/2023 03:27:05 PM,AirQualityUnit01,18,417,3,2,1,40.9,22.4
08/05/2023 03:31:12 PM,AirQualityUnit01,20,427,5,5,2,0,0
08/05/2023 03:33:18 PM,AirQualityUnit01,21,435,5,5,2,41.7,22.1
08/05/2023 03:37:24 PM,AirQualityUnit01,23,442,4,2,1,42,22.1
08/05/2023 03:39:30 PM,AirQualityUnit01,24,445,4,2,1,0,0
08/05/2023 03:41:35 PM,AirQualityUnit01,25,445,4,3,2,42.2,22.4
08/05/2023 03:43:41 PM,AirQualityUnit01,26,447,7,5,2,0,0
08/05/2023 03:45:46 PM,AirQualityUnit01,27,438,7,5,2,42,22.5
08/05/2023 03:47:51 PM,AirQualityUnit01,28,435,2,2,1,41.8,22.6
08/05/2023 03:49:58 PM,AirQualityUnit01,29,449,26,22,17,0,0
08/05/2023 03:52:03 PM,AirQualityUnit01,30,449,26,22,17,41.7,22.6
08/05/2023 04:00:27 PM,AirQualityUnit01,3,439,4,4,2,41.5,22.6
08/05/2023 04:02:33 PM,AirQualityUnit01,4,454,0,0,0,41.3,23
08/05/2023 04:08:43 PM,AirQualityUnit01,7,424,4,3,2,40.9,24
08/05/2023 04:10:48 PM,AirQualityUnit01,8,410,2,2,1,40.5,24
08/05/2023 04:14:55 PM,AirQualityUnit01,10,423,1,1,0,39.9,23.6
08/05/2023 04:19:02 PM,AirQualityUnit01,12,436,3,3,2,0,0
08/05/2023 04:21:08 PM,AirQualityUnit01,13,425,3,3,2,40.4,23.1
08/05/2023 04:23:13 PM,AirQualityUnit01,14,429,9,9,7,0,0
08/05/2023 04:25:19 PM,AirQualityUnit01,15,419,6,5,2,40.8,22.8
08/05/2023 04:27:24 PM,AirQualityUnit01,16,424,6,5,2,0,0
08/05/2023 04:31:30 PM,AirQualityUnit01,18,453,6,6,3,41.2,22.4
08/05/2023 04:33:35 PM,AirQualityUnit01,19,439,6,6,3,41.3,22.3
08/05/2023 04:35:42 PM,AirQualityUnit01,20,463,5,4,2,41.3,22.1
08/05/2023 04:37:47 PM,AirQualityUnit01,21,447,4,3,1,41.5,22
08/05/2023 04:39:52 PM,AirQualityUnit01,22,438,4,3,1,0,0
08/05/2023 04:43:59 PM,AirQualityUnit01,24,454,17,8,6,42,21.6
08/05/2023 04:48:04 PM,AirQualityUnit01,26,478,5,4,2,42.3,21.3
08/05/2023 04:52:30 PM,AirQualityUnit01,28,467,21,16,10,42.6,21.2
08/05/2023 04:54:36 PM,AirQualityUnit01,29,463,3,3,1,42.7,21
08/05/2023 04:56:42 PM,AirQualityUnit01,30,459,3,3,1,0,0
08/05/2023 05:00:59 PM,AirQualityUnit01,1,467,7,6,4,43.7,20.8
08/05/2023 05:05:06 PM,AirQualityUnit01,3,466,1,1,1,43.8,20.7
08/05/2023 05:11:25 PM,AirQualityUnit01,6,477,2,2,1,43.9,20.7
08/05/2023 05:15:36 PM,AirQualityUnit01,8,470,2,2,1,44,21.1
08/05/2023 05:19:33 PM,AirQualityUnit01,10,459,3,3,1,43.9,21.6
08/05/2023 05:21:43 PM,AirQualityUnit01,11,464,3,3,1,43.7,21.9
08/05/2023 05:23:43 PM,AirQualityUnit01,12,449,4,4,2,43.5,22.2
08/05/2023 05:25:48 PM,AirQualityUnit01,13,437,4,4,2,43.1,22.5
08/05/2023 05:27:55 PM,AirQualityUnit01,14,428,4,4,2,42.6,22.7
08/05/2023 05:30:00 PM,AirQualityUnit01,15,428,6,4,2,42.2,22.8
08/05/2023 05:32:06 PM,AirQualityUnit01,16,447,3,3,2,41.8,22.8
08/05/2023 05:34:10 PM,AirQualityUnit01,17,440,3,3,2,41.5,22.8
08/05/2023 05:36:16 PM,AirQualityUnit01,18,425,6,3,2,41.2,22.6
08/05/2023 05:40:35 PM,AirQualityUnit01,20,435,2,2,1,41.2,21.9
08/05/2023 05:44:39 PM,AirQualityUnit01,22,434,1,1,1,41.7,21.4
08/05/2023 05:46:45 PM,AirQualityUnit01,23,443,8,6,3,42,21.1
08/05/2023 05:50:54 PM,AirQualityUnit01,25,470,7,7,4,0,0
08/05/2023 05:57:01 PM,AirQualityUnit01,28,480,5,4,2,43.9,20.1
08/05/2023 06:11:29 PM,AirQualityUnit01,4,479,14,12,8,46,19.2
08/05/2023 06:13:35 PM,AirQualityUnit01,5,476,6,6,4,0,0
08/05/2023 06:15:40 PM,AirQualityUnit01,6,481,13,13,9,47.7,18.9
08/05/2023 06:17:45 PM,AirQualityUnit01,7,483,23,23,15,48.2,18.7
08/05/2023 06:19:51 PM,AirQualityUnit01,8,483,14,13,7,48.4,18.6
08/05/2023 06:23:58 PM,AirQualityUnit01,10,501,16,15,11,0,0
08/05/2023 06:28:05 PM,AirQualityUnit01,12,493,12,11,8,49.6,18.1
08/05/2023 06:30:12 PM,AirQualityUnit01,13,492,10,10,6,50,18
08/05/2023 06:36:21 PM,AirQualityUnit01,16,497,19,14,7,0,0
08/05/2023 06:40:28 PM,AirQualityUnit01,18,490,8,7,4,51.9,17.5
08/05/2023 06:44:35 PM,AirQualityUnit01,20,490,4,4,3,53.3,17.2
08/05/2023 06:52:45 PM,AirQualityUnit01,24,479,4,4,2,54.7,16.7
08/05/2023 06:54:50 PM,AirQualityUnit01,25,488,4,4,2,55.4,16.6
08/05/2023 06:56:56 PM,AirQualityUnit01,26,502,4,4,2,55.8,16.5
08/05/2023 06:59:00 PM,AirQualityUnit01,27,499,4,4,2,55.8,16.4
08/05/2023 07:03:07 PM,AirQualityUnit01,29,491,4,4,2,0,0
08/05/2023 07:05:12 PM,AirQualityUnit01,30,486,4,4,2,56.1,16.3
08/05/2023 07:17:38 PM,AirQualityUnit01,5,488,13,10,6,56,16
08/05/2023 07:19:44 PM,AirQualityUnit01,6,497,6,6,4,55.9,15.9
08/05/2023 07:21:49 PM,AirQualityUnit01,7,504,4,4,3,55.8,15.9
08/05/2023 07:23:55 PM,AirQualityUnit01,8,493,4,4,3,0,0
08/05/2023 07:26:00 PM,AirQualityUnit01,9,481,3,3,2,0,0
08/05/2023 07:28:06 PM,AirQualityUnit01,10,481,7,6,4,0,0
08/05/2023 07:32:12 PM,AirQualityUnit01,12,494,11,11,8,55.9,15.8
08/05/2023 07:34:18 PM,AirQualityUnit01,13,498,12,12,8,0,0
08/05/2023 07:36:23 PM,AirQualityUnit01,14,491,12,12,8,56.1,15.8
08/05/2023 07:38:28 PM,AirQualityUnit01,15,498,14,13,7,0,0
08/05/2023 07:44:57 PM,AirQualityUnit01,18,496,8,8,5,55.8,15.6
08/05/2023 07:51:05 PM,AirQualityUnit01,21,523,8,8,5,56.1,15.4
08/05/2023 07:57:15 PM,AirQualityUnit01,24,508,8,8,5,56.6,15.1
08/05/2023 07:59:21 PM,AirQualityUnit01,25,512,8,8,5,56.8,15
08/05/2023 08:01:30 PM,AirQualityUnit01,26,519,8,8,5,57.1,14.9
08/05/2023 08:07:35 PM,AirQualityUnit01,29,522,8,8,5,57.4,14.7
08/05/2023 08:09:39 PM,AirQualityUnit01,30,520,8,8,5,57.8,14.6
08/05/2023 08:13:56 PM,AirQualityUnit01,1,524,16,10,7,58.4,14.5
08/05/2023 08:16:03 PM,AirQualityUnit01,2,524,15,12,7,58.4,14.4
08/05/2023 08:18:08 PM,AirQualityUnit01,3,517,17,13,9,58.4,14.4
08/05/2023 08:22:19 PM,AirQualityUnit01,5,511,8,8,6,58.5,14.3
08/05/2023 08:24:14 PM,AirQualityUnit01,6,514,7,7,5,58.5,14.3
08/05/2023 08:28:21 PM,AirQualityUnit01,8,518,14,13,9,59.3,14.2
08/05/2023 08:30:27 PM,AirQualityUnit01,9,525,11,11,7,0,0
08/05/2023 08:32:31 PM,AirQualityUnit01,10,526,11,11,7,59.9,14.1
08/05/2023 08:36:38 PM,AirQualityUnit01,12,536,23,18,12,59.6,14.1
08/05/2023 08:40:45 PM,AirQualityUnit01,14,529,26,20,14,0,0
08/05/2023 08:44:51 PM,AirQualityUnit01,16,515,20,20,12,59.9,13.9
08/05/2023 08:48:59 PM,AirQualityUnit01,18,529,24,22,14,60.9,13.8
08/05/2023 08:51:04 PM,AirQualityUnit01,19,526,24,22,14,61,13.8
08/05/2023 08:53:08 PM,AirQualityUnit01,20,522,34,23,14,61.3,13.8
08/05/2023 09:01:20 PM,AirQualityUnit01,24,524,28,17,11,60.9,13.7
08/05/2023 09:05:29 PM,AirQualityUnit01,26,521,17,17,10,60.8,13.6
08/05/2023 09:07:34 PM,AirQualityUnit01,27,523,22,21,15,61.5,13.6
08/05/2023 09:09:39 PM,AirQualityUnit01,28,524,22,21,15,61.9,13.6
08/05/2023 09:11:44 PM,AirQualityUnit01,29,530,21,15,10,61.9,13.6
08/05/2023 09:13:50 PM,AirQualityUnit01,30,531,11,10,6,61.3,13.6
08/05/2023 09:18:08 PM,AirQualityUnit01,1,527,15,12,8,61.6,13.6
08/05/2023 09:20:14 PM,AirQualityUnit01,2,521,10,9,4,63.2,13.6
08/05/2023 09:22:18 PM,AirQualityUnit01,3,518,4,4,2,63.8,13.6
08/05/2023 09:26:25 PM,AirQualityUnit01,5,405,15,15,9,64.3,13.5
08/05/2023 09:28:30 PM,AirQualityUnit01,6,503,15,15,9,64.4,13.5
08/05/2023 09:30:35 PM,AirQualityUnit01,7,516,15,15,9,64.4,13.5
08/05/2023 09:34:46 PM,AirQualityUnit01,9,517,15,15,9,65.3,13.4
08/05/2023 09:36:43 PM,AirQualityUnit01,10,511,15,15,9,0,0
08/05/2023 09:42:49 PM,AirQualityUnit01,13,510,15,15,9,64.9,13.2
08/05/2023 09:44:55 PM,AirQualityUnit01,14,515,15,15,9,65.2,13.2
08/05/2023 09:46:59 PM,AirQualityUnit01,15,515,15,15,9,0,0
08/05/2023 09:49:05 PM,AirQualityUnit01,16,523,15,15,9,64.9,13
08/05/2023 09:51:09 PM,AirQualityUnit01,17,524,15,15,9,64.4,12.9
08/05/2023 09:53:15 PM,AirQualityUnit01,18,519,15,15,9,64.1,12.9
08/05/2023 09:57:20 PM,AirQualityUnit01,20,527,15,15,9,0,0
08/05/2023 09:59:25 PM,AirQualityUnit01,21,521,15,15,9,64.2,12.7
08/05/2023 10:01:30 PM,AirQualityUnit01,22,521,15,15,9,64.5,12.7
08/05/2023 10:03:36 PM,AirQualityUnit01,23,516,15,15,9,64.7,12.7
08/05/2023 10:05:41 PM,AirQualityUnit01,24,512,15,15,9,64.7,12.6
08/05/2023 10:07:46 PM,AirQualityUnit01,25,520,15,15,9,0,0
08/05/2023 10:11:53 PM,AirQualityUnit01,27,513,15,15,9,64.8,12.5
08/05/2023 10:16:09 PM,AirQualityUnit01,29,528,15,15,9,65.8,12.5
08/05/2023 10:18:14 PM,AirQualityUnit01,30,535,15,15,9,66.2,12.4
08/05/2023 10:22:31 PM,AirQualityUnit01,1,536,12,12,7,0,0
08/05/2023 10:24:40 PM,AirQualityUnit01,2,528,7,6,4,66.3,12.3
08/05/2023 10:26:41 PM,AirQualityUnit01,3,524,10,9,5,66,12.2
08/05/2023 10:28:47 PM,AirQualityUnit01,4,532,9,9,6,0,0
08/05/2023 10:30:51 PM,AirQualityUnit01,5,540,9,9,6,66.7,12.1
08/05/2023 10:32:56 PM,AirQualityUnit01,6,538,8,7,4,67.7,12.1
08/05/2023 10:37:03 PM,AirQualityUnit01,8,531,7,7,3,68,12
08/05/2023 10:39:09 PM,AirQualityUnit01,9,530,6,6,4,67.6,11.9
08/05/2023 10:45:18 PM,AirQualityUnit01,12,548,17,11,5,67.4,11.7
08/05/2023 10:47:23 PM,AirQualityUnit01,13,545,15,10,6,67.1,11.7
08/05/2023 10:49:28 PM,AirQualityUnit01,14,538,15,10,6,67,11.7
08/05/2023 10:51:32 PM,AirQualityUnit01,15,534,16,9,6,67.1,11.6
08/05/2023 10:53:38 PM,AirQualityUnit01,16,518,13,11,7,67.1,11.6
08/05/2023 10:55:48 PM,AirQualityUnit01,17,520,13,11,7,67.2,11.6
08/05/2023 10:59:54 PM,AirQualityUnit01,19,525,7,7,4,67.2,11.6
08/05/2023 11:04:02 PM,AirQualityUnit01,21,529,9,7,5,67.3,11.6
08/05/2023 11:06:07 PM,AirQualityUnit01,22,520,8,8,5,67.3,11.6
08/05/2023 11:08:12 PM,AirQualityUnit01,23,525,8,8,5,67.3,11.6
08/05/2023 11:10:17 PM,AirQualityUnit01,24,533,8,8,4,0,0
08/05/2023 11:14:23 PM,AirQualityUnit01,26,534,8,8,4,67.5,11.6
08/05/2023 11:16:27 PM,AirQualityUnit01,27,531,10,9,5,67.5,11.6
08/05/2023 11:18:33 PM,AirQualityUnit01,28,529,8,7,4,67.6,11.6
08/05/2023 11:26:54 PM,AirQualityUnit01,1,541,12,12,8,0,0
08/05/2023 11:28:58 PM,AirQualityUnit01,2,535,10,10,6,0,0
08/05/2023 11:31:04 PM,AirQualityUnit01,3,533,10,9,6,67.6,11.5
08/05/2023 11:37:14 PM,AirQualityUnit01,6,534,10,7,4,0,0
08/05/2023 11:45:24 PM,AirQualityUnit01,10,529,9,8,4,67.3,11.5
08/05/2023 11:47:30 PM,AirQualityUnit01,11,531,12,9,5,67.2,11.5
08/05/2023 11:49:34 PM,AirQualityUnit01,12,536,7,7,5,67,11.5
08/05/2023 11:51:40 PM,AirQualityUnit01,13,539,9,8,4,66.7,11.4
08/05/2023 11:53:45 PM,AirQualityUnit01,14,541,10,8,5,0,0
08/05/2023 11:55:50 PM,AirQualityUnit01,15,540,8,6,4,66.5,11.4
08/06/2023 12:01:59 AM,AirQualityUnit01,18,541,9,7,3,66.9,11.2
08/06/2023 12:06:05 AM,AirQualityUnit01,20,534,6,6,5,67.3,11.2
08/06/2023 12:08:10 AM,AirQualityUnit01,21,521,7,7,5,0,0
08/06/2023 12:10:15 AM,AirQualityUnit01,22,525,10,7,5,67.6,11.1
08/06/2023 12:14:23 AM,AirQualityUnit01,24,531,7,6,4,67.6,11
08/06/2023 12:16:28 AM,AirQualityUnit01,25,535,6,5,3,67.5,11
08/06/2023 12:18:33 AM,AirQualityUnit01,26,535,6,5,3,0,0
08/06/2023 12:20:39 AM,AirQualityUnit01,27,537,9,7,5,67.6,11
